-1.1649874,1.5515624,1.2856561,-1.356331,-1.101394,0.7776729,1.0513834
0.43968308,-0.43046045,-1.6883104,-0.39774305,-0.83482116,0.34840587,1.5838282
-1.6636021,-1.5179152,-0.0565255,0.8875533,0.11693633,1.7046412,-0.027007373
-0.27174374,1.1925405,-1.300795,-1.3678976,1.5251676,0.9678286,-0.93005896
0.15099497,-0.07041576,0.086078435,-0.15435389,0.14862701,-0.02245462,-0.12951854
