-0.048624128,-0.18597718,-0.0629948,0.27730185,-0.108444646,0.04984144,0.09869588,-0.017123261,-0.010573737,-0.098312564,0.086879954,0.12696032,0.058798112,0.20354928,-0.26966408,-0.002021436
0.03686703,-0.07842639,0.026500518,0.02849231,-0.06525484,0.15109654,-0.048041563,0.22268878,-0.10795114,0.020754686,0.14886989,0.18486,0.139677,0.025367482,0.21485102,-0.15584363
0.117933065,0.15487492,-0.10759737,-0.122924805,0.102175295,0.17143731,-0.05297643,0.14916651,-0.12204846,0.09264566,-0.0568611,0.049761172,0.04720668,0.0747667,-0.078122236,0.035360962
0.008945191,-0.026306223,0.0031280408,-0.18313977,-0.14770982,-0.097488895,-0.0943679,0.05767523,-0.1233394,-0.032534663,0.04274026,-0.084195554,-0.09762855,-0.023220407,-0.16886383,-0.22034776
0.1431168,-0.101482466,0.18601358,0.17914037,0.03395552,-0.13055864,0.104135916,-0.049421243,-0.04104764,-0.020673057,-0.28729165,-0.42217082,-0.09450355,-0.041541938,0.0008119405,-0.18608978
-0.0151535245,-0.061096143,0.21600688,-0.18330328,-0.116104625,0.02738487,0.22833434,0.098729044,0.05729242,0.09880082,-0.069674075,-0.23087676,-0.23701052,0.0036805454,0.21843007,0.082438335
-0.01153381,-0.07979452,0.030991983,-0.25777003,-0.25329143,0.0073356666,0.10456785,-0.011255065,0.20606789,0.1769238,0.081724614,0.1334673,0.20323253,-0.12756741,-0.16565552,-0.17383862
0.17520925,0.13319361,0.09883794,0.18152608,-0.0130001195,0.083383106,-0.004521204,-0.13310593,-0.16556838,-0.1528698,-0.26999864,-0.08036703,-0.025152955,0.031837944,0.27189162,0.008740879
0.08125037,0.06972405,-0.028424433,-0.021283723,-0.17860779,0.019813525,0.0124700125,-0.13421232,-0.014373296,-0.2993332,-0.2598668,-0.30228576,-0.06729889,0.0012597869,0.29482546,-0.33755192
-0.06313987,0.123579465,-0.084603764,-0.0075713173,0.03664789,-0.11208289,-0.14836438,-0.123885445,0.22588101,0.2054181,0.32330403,0.15860444,-0.17256044,-0.20689952,0.0739136,-0.15163465
0.08319691,0.060348634,0.061453417,0.018241854,0.039094012,-0.08739569,-0.028808968,-0.019477075,0.16538756,-0.049460974,-0.22839876,-0.10796567,0.07321467,0.11979242,-0.0046799183,-0.3235939
-0.0058885966,-0.10396321,-0.04201762,-0.106200546,-0.08133795,0.038592476,-0.067113124,0.07045829,0.029449351,0.011192831,0.035235107,0.21024717,-0.30606526,-0.007412422,0.051022556,0.0730778
-0.09430121,-0.03967595,0.03896512,-0.030391518,0.27522108,-0.08311975,-0.13310015,0.13861747,0.01952542,-0.10205802,0.07081538,0.10420897,-0.22575337,-0.39455593,0.018944288,-0.12015208
-0.3916193,-0.008926948,-0.1157399,0.18659759,-0.28151032,-0.1256036,-0.06276189,-0.12037559,-0.11961821,0.18430848,0.14069614,0.03060591,-0.0026863902,0.10169989,0.07160274,0.0106195435
-0.23071654,-0.09431489,0.09872772,0.019477885,-0.385922,0.22789659,-0.083487086,0.31526375,-0.1527938,0.11751271,0.039682675,0.076719,-0.2617451,-0.08247552,-0.14554024,-0.13996375
0.06056886,-0.10329868,0.13134664,0.03948457,-0.033059146,-0.019232275,-0.008934927,0.06623758,-0.04177489,0.09855437,-0.18021727,0.11290875,0.21771273,-0.22163898,-0.23382755,-0.15766303
-0.29165733,0.040306523,-0.0017537682,0.17044874,-0.03178281,0.0042671477,0.26153767,0.00070932956,0.19179001,-0.12304782,-0.28109384,-0.49942032,0.07088166,0.1408732,-0.2210824,0.09086938
0.10021747,-0.18287697,-0.17630744,-0.0076519544,0.10456364,-0.09333192,-0.028968172,0.031051362,0.28916445,0.08336358,0.10288213,0.033995736,0.12361374,-0.24233803,-0.12561047,-0.15552096
0.427634,0.24991399,-0.19953658,0.058439326,-0.1764058,0.21167769,-0.2686109,-0.15606059,-0.4213645,-0.11798992,0.2318223,-0.039199688,-0.059056804,-0.07862477,-0.27450168,-0.24404226
-0.2688029,0.02901356,-0.15105706,0.06972816,-0.13186452,0.06722441,-0.17370044,-0.140414,0.21290594,0.15546218,0.1859428,0.020839823,-0.34347904,-0.12514313,0.007166305,0.040809557
0.15472443,-0.17772818,0.038826387,-0.15814535,0.15277064,0.025200445,-0.07588313,-0.117056675,0.19423692,-0.12989509,0.21134518,0.11105675,0.13572048,0.054153442,-0.39845228,-0.043786027
-0.08318756,-0.2483655,0.18593168,-0.086125925,-0.0040364466,-0.08499844,0.05574474,-0.10338542,0.2163094,0.15886982,-0.197889,0.098597124,0.017462704,-0.112724625,0.06432953,0.110822044
-0.33102837,0.06334827,-0.05345921,0.23764062,0.21670626,0.23640148,-0.15368436,-0.23900618,0.23406559,0.10674137,-0.15743181,-0.1820564,0.19936466,0.07071731,-0.27937117,-0.0003490736
0.080926,-0.061095603,-0.057245757,-0.12955125,-0.1162731,-0.2026479,-0.05654807,-0.160804,0.18041104,0.041214842,-0.06377282,0.16691697,-0.118728,-0.1431353,0.089596756,-0.15704137
-0.4215067,0.114128985,0.3086018,0.25031406,-0.087946355,0.06990486,-0.22683531,0.25349176,0.14230175,-0.36668542,0.100971736,-0.2441129,0.06599474,-0.0913399,-0.09803213,-0.17083533
-0.09921198,0.17394924,-0.013055579,-0.09392897,-0.3206087,0.1451019,-0.0038997612,-0.18426432,0.08577292,0.058641583,0.17941129,0.04934433,0.13811034,0.012952787,-0.19872288,0.045082334
-0.08791722,0.10993708,0.081232965,0.03199865,0.055965506,0.0056005977,-0.21005471,-0.11798679,-0.26392925,-0.11693571,0.0068949517,-0.32067654,-0.0060313377,0.065133564,-0.07351374,-0.03134883
0.0017736373,0.043689422,0.07489375,-0.18548785,-0.10591356,0.20508543,0.05851883,-0.15000014,0.07097801,-0.1207923,-0.029650278,0.06254992,-0.15899336,0.022326626,-0.1261509,-0.10837254
0.041785475,0.07640386,0.24142969,0.05384789,-0.5174856,0.24591862,0.17110486,-0.31689927,-0.108899996,0.045789037,0.1586489,-0.026693301,0.0009054403,0.11121575,-0.10889439,-0.06390454
-0.02667732,-0.09057242,-0.05660774,0.016410634,0.17660062,0.17469126,-0.075048074,-0.07490185,0.031114187,0.10206011,0.08938694,-0.26149538,0.19088766,0.0890238,-0.24633536,0.20342667
0.12791038,-0.25371385,0.26281965,0.029647656,0.020461416,-0.15719593,-0.23059456,0.18382493,0.22425713,0.032474555,-0.06178376,0.06246885,0.2481767,-0.05226481,-0.27075565,-0.2165093
-0.1325529,0.19954595,-0.20679656,-0.17908832,0.036502216,-0.19407658,-0.07006929,0.2405074,-0.17709784,-0.06663079,0.026210375,0.038064174,-0.14940138,-0.051973727,-0.106863976,0.089076
-0.082899876,0.15795474,0.035654634,0.092945404,-0.49933538,-0.21741425,-0.22812249,-0.21443422,0.04025255,-0.35868338,-0.022769142,0.0628666,-0.07358709,-0.56260604,0.2107229,-0.023231585
-0.06777651,0.2169439,-0.090192005,0.20488791,0.15893771,0.117806934,0.15255871,-0.21120065,-0.03045141,-0.14713293,0.036267295,0.13405667,-0.24824968,0.03637011,0.13009918,-0.026094204
-0.29050487,0.05121404,-0.14835423,-0.04738348,-0.055186395,0.030732408,0.079634994,0.23739232,0.024293251,0.15369937,-0.31809407,-0.016356409,0.08774943,0.10574182,-0.11218199,-0.061830495
0.06525044,0.04609456,-0.077402055,-0.04940442,0.2492628,-0.4867813,-0.14553134,0.08985029,-0.14245819,-0.13580984,0.017081266,-0.02822342,0.15597811,-0.33767122,-0.23840965,-0.1027529
0.1258697,-0.30984378,0.2697897,0.009765426,-0.15675014,-0.13822241,0.051491454,0.070802554,-0.040219914,-0.051232878,-0.09911445,0.0011876426,-0.049442288,0.14461638,0.1360614,0.19026242
0.037406772,0.14489384,-0.08234254,-0.18807697,0.056000285,-0.48422068,-0.14412375,0.23973776,0.1412788,-0.123658404,-0.18556476,0.11142795,-0.021080567,-0.06668386,-0.20084319,-0.03158944
0.11271058,-0.18952028,-0.11252338,0.06779292,0.1469323,-0.19062132,0.13970388,-0.19914865,0.13297747,0.11782092,0.104754746,-0.07019323,0.23805389,0.14531915,-0.26157278,0.09014367
0.20927988,-0.07446274,-0.05250109,-0.03750408,-0.06933248,0.40709448,-0.3036136,0.111235715,-0.1564563,0.22157867,-0.03223981,0.062713265,-0.3143566,-0.018367868,0.017086279,-0.11847427
-0.24478544,0.040410995,0.11059683,0.0010045595,0.1465212,-0.16327468,-0.086549744,0.2313107,-0.040579885,-0.20471253,0.2271812,0.0962335,-0.32778144,0.16971034,-0.07910001,0.22029746
-0.085746616,-0.34899932,0.015094817,0.49016735,0.127774,-0.02782021,0.30707303,-0.016392823,-0.011563987,0.34034094,-0.17442492,0.19918115,-0.13858275,0.03974923,-0.2139762,0.1992106
0.14465888,-0.30574915,0.13135928,-0.120749675,0.029022297,0.084333666,0.18237548,0.15559669,0.033153996,0.116706334,0.07148381,-0.11381473,0.14763273,0.0056622643,-0.15576875,0.03824023
-0.09912252,0.16462243,-0.24659854,0.06556804,-0.029159177,0.160039,0.18236297,-0.14512712,-0.008339746,0.061200622,-0.1520613,-0.17300132,0.19561724,0.22514917,-0.33857188,-0.049887415
0.010704919,-0.076762125,0.033786,0.18383515,-0.06035693,0.30839506,-0.13919005,-0.19436193,-0.22858511,0.16535099,0.031581778,0.16365865,-0.00019041047,0.17073603,-0.13305458,-0.097491734
0.00038017935,0.031462934,-0.045847137,-0.01748142,-0.10064571,-0.20123671,-0.17883837,-0.07312897,0.106489286,-0.097722284,0.053518366,0.2058028,-0.011209027,-0.026054822,-0.062324602,0.25453264
0.17593445,-0.051203113,-0.16175866,-0.22781858,-0.08773776,-0.39179096,-0.09406784,0.08430894,0.055223,0.067339905,-0.24604607,0.12234715,-0.029397141,0.047234982,-0.0023704674,0.047753233
-0.27831277,-0.02027906,-0.17429498,-0.04244766,-0.012328869,0.18833514,0.008283869,-0.12999856,0.07838374,0.038413525,-0.093591705,0.046866074,-0.15220633,-0.06196169,-0.2743002,-0.21502309
0.09778893,0.13219164,0.036534846,-0.21041209,0.0020648413,-0.105978034,0.02209443,-0.030293973,0.006068715,-0.21030085,0.08256628,-0.31934294,-0.107673466,-0.18617,0.08676138,0.06925697
-0.05636673,0.14563684,0.14268818,-0.19656435,-0.061497636,-0.14145368,-0.2493444,-0.016491115,0.012513866,0.018569801,-0.085904956,0.07397826,0.26474944,0.28167626,-0.23716207,0.09760193
-0.241363,0.012776259,0.15317594,0.14338483,-0.33387414,0.050832946,-0.17159083,0.1907682,-0.11428048,-0.3110436,-0.12117903,-0.17575648,-0.27675647,0.116348915,0.09810252,-0.22025639
-0.05424606,-0.021324221,-0.1032379,-0.14473675,-0.055447616,0.07107373,-0.055047356,-0.03819912,-0.09991833,0.17813504,0.08652913,0.1125587,0.033915095,-0.13846771,-0.18303077,0.12014403
-0.07457052,0.00433853,0.104748115,-0.28020003,-0.04351624,0.0007822118,0.15154143,0.043795705,-0.2886481,0.15293907,0.106854655,0.052344516,-0.09422208,0.11339148,-0.23026425,-0.016587257
-0.07267438,-0.27737567,-0.01317569,0.20915966,-0.013818555,-0.061151195,0.10631234,-0.004368301,0.009161222,0.105224065,-0.20839924,-0.25429228,0.15400437,-0.057104908,-0.25403252,-0.064565
0.092622526,0.41465703,-0.23812568,0.16597116,-0.31145227,0.24591483,-0.22472991,-0.31649244,-0.32434273,-0.1267415,0.14008175,0.26362944,0.023427887,0.19923206,-0.22275577,0.027251283
0.047434893,0.0491322,-0.16917607,0.07523654,-0.0783458,-0.1115488,-0.25872433,-0.059793793,-0.24279383,-0.07623293,0.21669786,0.06148686,-0.26693723,0.24839735,0.054930467,-0.03390034
0.12788248,-0.509035,0.000755455,0.07808683,0.012090999,0.020302339,-0.085916705,-0.028064609,0.18516248,0.028666928,-0.16314238,-0.23808594,-0.054867294,-0.13447638,-0.22113161,0.2060332
0.20362243,0.08315516,-0.049526773,-0.30639464,-0.03302151,0.08052967,-0.094962925,0.03169113,-0.20796078,-0.05894519,-0.14416419,-0.23667087,0.021429526,0.11421465,-0.19958375,-0.1311959
0.065388,0.09056672,-0.0775284,0.14922549,-0.031575255,-0.11820832,0.06459323,0.071812995,-0.2530111,-0.42377087,-0.074812256,-0.019498067,-0.12770016,0.12896751,0.41757953,0.27564245
-0.10003325,0.023080604,0.100307114,0.14760204,0.10569885,-0.08307052,-0.08082588,-0.12015637,-0.044987127,-0.21214962,0.309871,-0.08269352,0.31572056,0.040760502,-0.007819094,-0.119309865
-0.13465595,-0.026538813,0.17427935,0.021606537,-0.30206558,-0.020700714,0.067599,-0.1868242,-0.05479991,-0.045457203,0.24575594,-0.061222244,-0.15171811,-0.30114934,0.13834137,0.075452484
-0.2306826,0.00023323167,0.20141487,0.082490884,-0.22463197,0.0036833233,0.18352596,-0.021340432,0.060344234,-0.1180794,-0.13423073,-0.029564796,0.09114448,0.1817099,-0.06740435,0.17973624
-0.1803548,-0.17872137,0.1115125,0.20286715,-0.2498946,-0.24123105,0.25277066,-0.056502607,0.14645202,0.09977692,-0.029873662,-0.09524999,0.12429824,-0.049443923,-0.045743767,0.15265062
0.16915026,-0.22887334,-0.22476754,-0.09122994,-0.053525187,0.07000873,-0.12840758,0.067505494,0.0708344,0.15104012,0.25960687,0.15409243,-0.0693288,0.11136723,0.012507966,-0.12130311
0.008482182,-0.24458505,0.11200858,0.034059633,0.08264689,-0.06832942,0.029257786,-0.033800106,0.05711066,0.110765,-0.19587652,-0.17945722,0.12999782,0.14107645,-0.19826303,-0.0019086465
0.14237145,0.0892472,0.3216474,0.2739443,-0.024910465,-0.20904095,0.18080698,-0.21044423,0.2214537,-0.23830284,0.035014357,-0.13614196,0.058444075,0.046402067,0.16247627,-0.44009387
