-0.060793776,-0.19207802,-0.21681598,0.25136775,0.026463209,-0.042962294,-0.05209558,0.057323158,-0.089091204,-0.26688114,0.11844127,-0.08451717,0.19671175,0.11248222,0.12153355,0.066072434,0.13736199,0.03937869,0.18740095,-0.25762564,-0.003425938,0.16481209,0.058518678,-0.30298385,0.090152174,-0.25565916,-0.0138318995,-0.13120843,0.089174494,0.1025711,0.07072557,0.020413851,0.078815944,0.21775398,-0.031844422,-0.11465989,-0.0979522,-0.20756048,0.010820259,0.0074424013,0.108162485,-0.07435244,-0.044012994,0.06819666,0.058151115,0.12277942,0.0042388593,0.03165183,0.022016224,0.066450365,0.058549494,0.0067009185,-0.13682224,-0.31498793,0.10751679,-0.16726448,0.087925926,0.006703814,-0.00879649,-0.08810143,-0.08198385,-0.17579247,0.026557008,-0.00066212495,0.013198991,0.010322461,-0.17304143,-0.14539129,-0.1633579,0.025064446,-0.040948935,-0.10823859,0.04858062,-0.030788256,0.03386342,0.02789837,-0.065821394,-0.10724704,-0.17915271,-0.013335549,0.05645741,-0.06824624,0.08060734,0.22654407,0.14872618,0.10793934,0.096619636,0.110258184,-0.038597826,-0.043023907,0.052675933,-0.105869755,-0.007355297,-0.049615834,0.037233952,-0.19458818,-0.028889706,-0.18074675,-0.18731861,-0.12068967,-0.050675463,-0.17555442,0.13243377,-0.006142295,0.06418042,0.07045828,-0.06904042,-0.011196031,0.085929476,0.05784177,-0.13073803,-0.033984438,-0.0039262795,0.038787756,0.057168312,0.2280511,-0.22355483,-0.09636592,-0.024674073,0.072133996,-0.037650533,0.060748238,-0.11100628,0.09797458,-0.060864303,0.08649579,-0.13924377,-0.14689113
0.088621914,-0.04627962,-0.16114885,0.079682894,0.061808903,0.10145353,0.16276483,0.2115912,0.10201738,0.013325256,0.028032778,0.04439492,0.088252276,0.18384193,0.070914306,-0.13826934,-0.10023919,-0.0448292,0.06288017,-0.08342444,-0.091597684,-0.09791746,0.0925929,0.00253212,0.023293216,-0.023948839,0.03948209,-0.079374455,-0.1862961,0.06330884,-0.036321785,0.1665165,0.0027026685,-0.019483836,-0.043677293,0.057210535,0.09486443,0.047082778,0.11214827,-0.022565974,-0.06192149,0.088186346,-0.13398089,0.026164396,0.060201492,0.13622265,-0.007681896,-0.04378507,0.03301222,-0.05716728,-0.06950469,0.11773367,-0.08027564,0.057294197,0.035658374,0.07544823,0.03371493,0.05441397,-0.09251971,0.07121013,0.030961048,0.043214582,0.027230952,-0.008380227,0.04717997,0.03223587,0.03041019,-0.16416945,0.12726603,0.11575921,0.059057645,0.034719057,0.16103502,0.14739981,0.005031667,0.13155393,0.005524015,-0.09945525,0.1291122,0.12786274,0.07304954,0.06637377,0.15194732,-0.0013351459,-0.10342926,0.0051108617,0.024457557,-0.08241149,0.018768637,0.041604407,0.14922272,0.024356037,0.093624756,0.03104253,0.14172748,-0.07127209,0.11883153,-0.03967346,0.0484302,0.050846636,0.15610668,-0.117708035,-0.050770346,-0.09077197,0.0925427,-0.13427788,-0.03283465,-0.013180032,0.19475704,0.030448353,-0.023908796,-0.058759987,0.058451124,-0.055216964,-0.072922885,0.017107906,0.026581898,0.02962536,0.083383106,0.06544611,0.08274072,0.12421012,-0.040312797,0.07551171,-0.027335765,0.054815818,-0.013407981,0.10384829
-0.12471277,0.12978692,0.01717205,0.09107415,0.15287259,-0.1626255,-0.12786904,0.11480089,-0.11626105,0.089389704,-0.02277944,-0.09619029,0.025001474,-0.07795342,0.017422616,0.091062814,0.1957308,-0.17986643,-0.22246708,0.050104767,-0.079943046,-0.014086882,-0.052492738,0.08350333,-0.07381119,0.06491553,-0.20451951,0.016774734,0.06333799,0.014147405,-0.1879883,-0.20970885,-0.16050285,-0.056719802,0.045879178,0.2897123,0.13539395,-0.44055852,0.15598413,0.048723135,-0.022613987,-0.09957988,-0.15276916,0.030993931,-0.318742,0.011257316,0.0005850367,0.015566596,-0.024343552,-0.006375007,-0.19485903,-0.03032213,-0.1021342,-0.10519197,-0.092987545,-0.19620368,0.07567455,-0.04483457,0.13948835,-0.07458791,0.07931555,-0.1385908,-0.11298747,0.053491477,-0.22415712,-0.0017554834,-0.056475613,-0.077886656,-0.1484668,0.14001009,-0.08773542,0.111118436,0.10674651,0.027471256,-0.30472076,-0.20395797,0.12815195,-0.13606417,-0.041522626,0.04606298,0.025605528,-0.11591478,-0.03643237,0.14183535,0.069693886,-0.034802247,-0.013443471,0.044981886,-0.12813647,-0.24048656,0.060640447,0.086472146,-0.15740888,-0.02668696,-0.20066677,0.015780766,0.028618589,-0.21058904,-0.11407022,0.19139324,0.088354245,-0.07217153,0.058622945,-0.022402123,0.00071615423,-0.09245172,-0.22282113,-0.038401637,-0.016009351,0.105470136,-0.17321233,0.02171217,0.08872345,-0.17524274,0.016019773,-0.045784142,-0.11433305,-0.18559918,0.07775721,0.1701103,-0.02307975,-0.20647556,-0.035131205,-0.05804876,0.056031357,-0.034816403,0.14263715,0.1342967
-0.1638163,0.06329132,0.057283003,0.16577514,0.09393595,-0.04024061,-0.011212671,0.00051386666,-0.0015473841,-0.028575588,0.19893044,-0.1827451,-0.08140468,0.039081533,-0.034388196,-0.10640838,-0.039574377,0.008055617,0.09081729,-0.14564916,-0.056330882,0.1743521,0.13181308,-0.2659541,-0.16165215,0.03558116,0.032225672,0.19052465,0.0866914,0.16153978,0.06079486,-0.18468168,0.036437757,-0.14382046,-0.08316649,-0.03630031,0.08404508,-0.0355562,0.11559783,-0.014132541,0.13780656,0.19396605,0.26268175,0.31836206,-0.035103098,0.14815402,0.051245954,0.13731903,0.410847,0.25485098,0.052754093,-0.12111427,-0.23274852,0.06427031,-0.11007391,-0.0087306695,0.050697345,-0.05097752,-0.1010026,0.09607817,0.15629475,-0.11900298,0.13485801,0.05164813,0.11863289,-0.0020391096,-0.06615336,-0.121181585,0.022800038,0.030668072,-0.029235205,-0.20601466,-0.04433111,0.044768147,-0.035801586,0.07701254,-0.07393205,-0.029290302,0.17851067,-0.06703168,0.0043236027,-0.2990672,0.049803972,0.18900026,-0.013085947,-0.013427126,-0.026727118,-0.074679404,-0.037447304,0.11670078,-0.0473002,-0.03275781,0.38724646,-0.044326354,-0.055130698,-0.08233423,-0.025442515,0.060694847,-0.07250301,-0.21816179,-0.02459902,0.043210324,0.06449573,-0.07725403,-0.07137895,-0.1260349,0.032215938,0.08889798,0.01231751,0.22280876,0.046373013,-0.14074597,-0.06400356,0.29003856,-0.01823285,-0.0009931781,-0.13600165,-0.28153625,-0.019851036,0.10105979,0.15502179,0.032644555,-0.33364028,0.007752355,0.18066156,0.12537043,0.12339225,-0.09616153
0.1552644,0.055179223,0.013230712,-0.0009274605,-0.27594608,-0.17994814,0.008697795,-0.009731357,0.1192987,-0.080897704,-0.0076249875,-0.10809137,-0.06536332,-0.055980805,-0.06474194,0.06554404,0.0715037,0.25625992,0.045502577,0.06465312,-0.016451744,-0.06684954,0.17839397,0.036483023,-0.009796811,-0.034636192,-0.015928384,0.00518383,-0.065761894,-0.18923377,0.06637343,0.05745445,-0.20269597,-0.05903699,-0.19458255,0.10415197,-0.07690912,0.028428312,-0.089930065,-0.0882115,-0.12529954,-0.018699659,-0.04660795,0.044116244,-0.028918412,0.059621114,0.027986063,0.025477108,0.026569992,-0.16370377,0.16867745,-0.03311069,-0.077943325,0.14879753,-0.10402632,0.21392229,0.14646485,0.09919034,0.1235674,-0.065754354,0.046597052,-0.11088339,-0.031755544,-0.06976798,-0.08196077,0.13286936,0.14552875,0.12747858,-0.12122617,0.07888805,0.0056163836,-0.047147643,0.058182243,-0.11170987,-0.1325813,-0.061162088,-0.043822996,0.002776629,-0.0631082,0.054902,0.0002330683,0.045216803,0.005855117,-0.049469296,-0.099111654,0.034021612,-0.022753708,-0.111582264,-0.30728057,0.030689998,0.11375145,0.056336578,0.14544563,0.14325795,-0.10865844,-0.008480662,-0.047153123,-0.11597626,0.06425978,0.11049867,-0.061025485,0.0543322,-0.074130856,0.09188467,0.08629603,0.20353043,0.041653845,-0.08480739,-0.07690377,-0.19518097,0.15698083,0.09254684,0.2911517,0.038824312,0.07273414,0.016174084,-0.08016394,0.16533084,-0.07903613,-0.082478486,0.043715622,0.019971916,-0.003232605,0.11027624,0.103107154,0.08781461,-0.026154038,0.13228953
0.07816084,0.060428083,-0.053551883,0.089897096,0.019685786,-0.08205989,0.1902135,0.33399457,-0.14045887,-0.03882887,0.23763256,0.17526242,-0.1584998,0.2125129,-0.071457826,-0.044148978,-0.18693958,-0.14541338,-0.051151037,-0.050264157,0.122504234,0.074856594,0.09701869,-0.004289146,-0.0575436,-0.0974514,0.13861392,-0.015976895,0.12371611,0.017283013,-0.097635426,0.075256616,-0.090777084,-0.0010902722,-0.23242612,-0.29417318,0.058713857,-0.09370659,-0.038062822,-0.1622422,0.123699114,-0.06294388,-0.12382926,0.012836813,-0.072725415,0.18114083,0.16381964,-0.0068790712,-0.1830932,0.008237957,-0.037388682,-0.082642965,-0.1874679,0.068744615,-0.2440242,-0.23213747,0.28653863,-0.2609858,0.07804886,0.12812363,-0.25739965,0.01134672,-0.076793894,0.005480968,-0.1085587,0.20023914,0.20362504,0.07894346,0.050993122,0.18561201,0.07337219,-0.080117926,0.0586323,-0.14006029,0.06036734,0.1427369,-0.2659231,-0.057171334,0.035723634,-0.14270706,-0.07315523,0.19349171,0.08474437,0.22993909,0.06548771,0.029099947,-0.021996628,-0.28181937,-0.31569788,-0.09994382,0.006636548,-0.027431095,-0.0056893844,0.09364933,-0.02210586,0.053509526,-0.05239731,0.07411965,0.045850214,-0.025732873,-0.15727119,-0.16713846,-0.050604112,0.12877518,0.08167765,0.106888734,-0.08348485,0.15168089,0.07993744,-0.10513329,0.2081368,-0.21712115,-0.18553808,-0.21278355,0.08341983,0.0029214425,-0.121453606,0.06886964,-0.043484587,0.124324344,-0.024369348,-0.09215351,0.11123292,-0.09039931,0.06711654,0.26438424,0.097555324,0.06243275
0.0170782,-0.055575177,0.0048286268,0.074244045,-0.07290116,-0.097346015,-0.2807002,-0.073716454,0.02886516,0.010098207,-0.030074107,-0.44869328,0.013836366,0.1780616,-0.36163062,0.06778014,0.039720617,0.03402282,-0.0016980389,-0.0410687,-0.10885774,-0.03518531,-0.06161053,-0.048246678,-0.39485347,-0.10974611,0.36436656,-0.1575649,-0.022240147,-0.00061723,0.056939,-0.12089058,0.049795687,0.025349976,0.20725766,-0.07675777,-0.015836168,-0.14976637,-0.011205105,-0.06141939,-0.047799665,-0.10036124,0.09820595,-0.055333547,0.10110429,-0.01972006,0.04147162,0.36331254,0.15215509,0.07574354,0.07499888,-0.17751132,0.14384149,0.0050403294,0.007636968,-0.07493503,-0.123843364,-0.047120474,-0.060969498,-0.127271,0.0486437,0.09048396,-0.061922986,0.1308634,0.059505384,0.21857382,0.04758017,-0.10290978,-0.3216989,-0.042366326,-0.15755557,-0.038651057,0.15647487,0.15016417,0.034812223,0.13987294,-0.14168444,0.053938262,0.10515452,-0.055781938,-0.120660335,-0.09303389,0.11848754,0.1244788,0.17135236,-0.05650047,-0.097184844,-0.1928592,-0.09549129,-0.08394787,0.1071555,-0.05095176,0.060495898,0.06029861,0.07304586,-0.053866662,-0.16344039,0.083602846,-0.09007408,-0.15667598,0.031577125,-0.033003587,0.06581771,0.044573627,-0.20488381,-0.0758574,-0.09916695,0.03054583,-0.16458467,0.1635985,0.03332484,-0.06345899,-0.062302526,-0.002674217,-0.050907053,0.08979909,-0.05192705,0.021242632,0.03539501,0.08883612,0.13826883,-0.16671938,-0.116986424,-0.13561536,-0.10488285,0.061274707,0.038155425,0.20848411
-0.07085626,0.07176422,0.023391338,-0.0044856644,-0.039266717,-0.03668372,-0.033292077,0.050323576,-0.031541355,0.09959433,-0.13854863,0.07805673,-0.044396307,-0.060501497,-0.09064737,-0.10933776,0.20299195,-0.09088212,-0.100523874,0.034731224,-0.02031823,0.01931118,-0.04646796,0.03422671,0.107043475,-0.11126083,-0.004235864,0.10423962,0.09090918,0.09628856,-0.026140612,0.04823643,-0.04480582,-0.19457342,-0.16663957,-0.027240068,0.049825255,-0.017747102,-0.21123491,-0.07986554,-0.12729278,-0.17349596,0.00015437698,0.029711178,-0.071865775,-0.14572012,-0.05309989,0.13972768,-0.036460925,0.14184916,0.009216062,-0.15582737,-0.0570199,-0.005513365,-0.07634519,0.0066834143,0.06727382,0.17785929,0.06553155,-0.10497654,0.069449,-0.036074538,0.15654834,-0.13317284,-0.028146867,0.01575487,0.084201716,-0.037383426,-0.048756592,-0.06492092,0.24409004,0.08273775,-0.12958676,0.028149262,-0.09453007,0.095250234,0.0647112,-0.2336466,-0.053618923,0.21103114,0.00697432,0.15810591,0.014872572,0.080269694,0.0470618,0.088633865,0.03405043,0.22088394,-0.09135206,-0.15018645,-0.058256008,-0.060321108,-0.12060511,-0.012275942,0.11983795,0.15005554,0.06363075,-0.2716047,-0.0048851823,-0.18380791,0.08415978,-0.07015933,0.034522686,-0.044587158,-0.05975241,0.04055727,-0.03493173,0.072266474,0.00646132,-0.07933511,-0.11058225,-0.13992554,0.018646613,-0.047749624,0.04444013,-0.09741057,-0.06878808,0.07542722,-0.07304381,-0.14607514,-0.16201891,-0.029975645,0.008720957,0.0839632,-0.21259584,0.14667758,0.04007143,-0.23180112
0.055398848,-0.05280702,-0.0665799,-0.14075324,0.03461794,0.04501618,-0.07365879,-0.08467811,0.20036182,-0.06095259,0.02527807,-0.05917307,0.03995536,-0.060294915,-0.105607025,-0.027818944,-0.117895834,-0.07659061,0.00834601,0.0120143695,0.26629868,-0.10577699,0.052858043,0.13574077,0.12617098,0.029233284,-0.10899674,-0.030831648,0.10151913,-0.15508635,-0.075615406,-0.020032987,0.12548694,-0.049982164,0.086179666,0.17352839,-0.042258143,-0.22752374,0.033198565,-0.06532775,-0.06184875,0.11419811,0.036333658,0.05326304,-0.20553556,-0.06844041,0.051680457,0.1489299,-0.10162179,-0.17143989,-0.035870675,-0.08890143,-0.040120177,-0.11968295,-0.0049479376,-0.020592045,0.029891945,0.024515256,0.10245691,-0.059922498,0.022777013,0.04874425,-0.1604969,-0.009653042,-0.13549125,-0.07738753,-0.04813168,0.15135443,0.2577305,0.04554298,-0.023619406,-0.3239418,0.02523124,-0.054109428,-0.046347447,-0.09606186,-0.080785,0.025530048,0.19962077,0.17864141,-0.10705966,-0.010483206,0.17256926,0.08413821,0.13657446,-0.057051286,0.016800044,0.04318928,-0.06556964,-0.10344223,-0.0014622171,-0.13897707,-0.15607238,-0.15443318,0.039867032,-0.1010691,-0.09255551,0.0496607,0.18007517,-0.19561481,-0.006041927,-0.20657125,-0.00833137,-0.051455725,0.059073262,0.08616643,0.11383567,0.07155018,0.21581444,-0.037531953,-0.0056519215,0.09324091,0.0008300358,-0.06312667,-0.03156192,0.033921044,0.036231652,-0.015498328,-0.013795054,-0.04139676,-0.10653329,0.07090137,-0.15004253,-0.02732374,0.02879296,-0.08152763,0.10074827,0.095115416
-0.15355867,0.15297431,-0.1787511,0.043411884,-0.12737295,-0.15314327,0.07298993,-0.15303916,0.1548269,0.046889216,0.13282938,-0.008994765,-0.0112673845,-0.0057447935,-0.16475393,-0.14359085,-0.060364358,0.032031715,0.1589241,0.0012877738,-0.07826575,0.020581461,-0.08149159,-0.1273399,-0.063642256,-0.081316404,0.18612954,0.0252592,0.070203416,-0.11168856,-0.087374896,0.22854593,-0.034462348,0.13669002,-0.009075938,0.09749476,0.16225575,-0.0051724454,-0.041273814,-0.13538338,0.077595726,0.00054418825,-0.0041088783,0.13079685,0.2566897,0.033807013,-0.07069684,0.18511651,-0.09133818,-0.100830734,-0.06638384,0.07013983,0.024600184,0.05412035,-0.05263585,-0.044145875,-0.00016551859,0.013933221,0.038465276,0.098780066,-0.0378858,-0.10515509,0.17675367,-0.018814027,-0.07726278,0.08561893,0.12844732,0.11451532,0.16158809,-0.0029089537,0.033704046,-0.0377098,0.035416067,0.22161528,0.04653953,-0.25341925,-0.1302034,-0.23714393,0.053356033,0.08029919,0.078127004,-0.038815636,0.11913611,-0.015700208,0.0083982535,0.09276387,0.004856219,-0.15933694,-0.18596964,0.026777547,-0.008455485,0.08504732,0.010797578,-0.030720599,0.14807837,-0.0040357113,-0.21713518,0.08573559,0.029806033,-0.15334456,0.1595314,0.18080539,0.0004848496,0.19196993,-0.075459346,-0.051081624,-0.06563856,-0.04490257,0.08686375,-0.023803912,0.13696715,-0.050295547,0.06310864,-0.12779662,0.010569425,0.06298468,-0.02813497,-0.05786791,0.15545176,0.09659025,-0.044771545,-0.09676286,0.031012181,-0.088966735,-0.011845715,0.071083374,-0.009532869,-0.060504477
